"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.270645617E1	-2.076182556E-1	-2.499801636E-2	9.752369843E0	9.754611616E0
2.271643217E1	-2.052232361E-1	-1.736389160E-2	9.770182800E0	9.772353352E0
2.272640917E1	-2.055226135E-1	-3.323089600E-2	9.763895874E0	9.766115219E0
2.273638517E1	-2.101629639E-1	-2.604583740E-2	9.773176575E0	9.775470690E0
2.274636217E1	-2.019300842E-1	-2.275268555E-2	9.766290894E0	9.768404745E0
2.275633917E1	-2.088157654E-1	-3.427871704E-2	9.759704590E0	9.761998399E0
2.276631617E1	-2.112107849E-1	-2.559677124E-2	9.768985291E0	9.771301796E0
2.277629317E1	-2.097138977E-1	-2.305206299E-2	9.759854279E0	9.762134339E0
2.278626917E1	-2.023791504E-1	-2.993774414E-2	9.760902100E0	9.763045805E0
2.279624517E1	-2.038760376E-1	-3.427871704E-2	9.757159882E0	9.759349846E0
2.280622217E1	-2.173480225E-1	-2.559677124E-2	9.765093384E0	9.767545452E0
2.281619817E1	-2.191442871E-1	-2.634521484E-2	9.761051788E0	9.763547014E0
2.282617517E1	-2.182461548E-1	-3.577560425E-2	9.768236847E0	9.770740114E0
2.283615217E1	-2.291734314E-1	-3.188369751E-2	9.778265991E0	9.781003161E0
2.284613017E1	-2.242337036E-1	-3.068618774E-2	9.771529999E0	9.774150649E0
2.285610700E1	-2.272274780E-1	-3.203338623E-2	9.767488403E0	9.770183630E0
2.286608400E1	-2.294728088E-1	-3.143463135E-2	9.779613190E0	9.782355547E0
2.287606000E1	-2.335144043E-1	-1.796264648E-2	9.779313812E0	9.782117883E0
2.288603700E1	-2.336640930E-1	-4.460723877E-2	9.771829376E0	9.774724450E0
2.289601300E1	-2.258802795E-1	-3.502716064E-2	9.782008209E0	9.784678503E0
2.290598900E1	-2.386038208E-1	-2.724334717E-2	9.762249298E0	9.765202780E0
2.291596600E1	-2.384541321E-1	-3.951782227E-2	9.777367859E0	9.780355018E0
2.292594200E1	-2.398013306E-1	-3.532653809E-2	9.782906342E0	9.785908702E0
2.293591900E1	-2.534230042E-1	-2.769241333E-2	9.782457275E0	9.785778479E0
2.294589600E1	-2.478845215E-1	-3.382965088E-2	9.770182800E0	9.773385449E0
2.295587200E1	-2.459385681E-1	-3.248245239E-2	9.782457275E0	9.785602242E0
2.296584900E1	-2.421963501E-1	-3.442840576E-2	9.783954163E0	9.787011977E0
2.297582500E1	-2.372566223E-1	-2.993774414E-2	9.776020660E0	9.778945082E0
2.298580200E1	-2.380050659E-1	-2.514770508E-2	9.770931244E0	9.773861887E0
2.299577900E1	-2.424957275E-1	-2.948867798E-2	9.763895874E0	9.766951234E0
2.300575500E1	-2.393522644E-1	-3.682342529E-2	9.766889648E0	9.769891446E0
2.301573200E1	-2.447410583E-1	-2.050735474E-2	9.759854279E0	9.762943935E0
2.302570900E1	-2.366578674E-1	-2.978805542E-2	9.770182800E0	9.773093995E0
2.303568500E1	-2.360591125E-1	-3.442840576E-2	9.770033112E0	9.772945115E0
2.304566100E1	-2.396516418E-1	-3.607498169E-2	9.763895874E0	9.766903140E0
2.305563800E1	-2.327659607E-1	-2.829116821E-2	9.759554901E0	9.762371241E0
2.306561400E1	-2.303709412E-1	-3.727249146E-2	9.757459259E0	9.760249546E0
2.307559100E1	-2.203417969E-1	-3.472778320E-2	9.754166107E0	9.756716301E0
2.308556700E1	-2.293231201E-1	-2.739303589E-2	9.755213928E0	9.757947441E0
2.309554400E1	-2.206411743E-1	-2.918930054E-2	9.754914551E0	9.757453174E0
2.310552000E1	-2.249821472E-1	-2.888992310E-2	9.755812683E0	9.758449298E0
2.311549600E1	-2.240840149E-1	-2.754272461E-2	9.752369843E0	9.754982819E0
2.312547200E1	-2.107617188E-1	-2.933898926E-2	9.762548676E0	9.764867532E0
2.313544900E1	-2.115101624E-1	-2.020797729E-2	9.753118286E0	9.755432395E0
2.314542500E1	-2.160008240E-1	-3.128494263E-2	9.753417664E0	9.755859328E0
2.315540200E1	-2.106120300E-1	-3.847000122E-2	9.753118286E0	9.755467886E0
2.316537900E1	-2.079176331E-1	-2.859054565E-2	9.756411438E0	9.758668521E0
2.317535500E1	-2.053729248E-1	-2.784210205E-2	9.760303345E0	9.762503501E0
2.318533200E1	-2.016307068E-1	-3.008743286E-2	9.766590271E0	9.768717711E0
2.319530800E1	-2.044747925E-1	-3.293151855E-2	9.754615173E0	9.756813599E0
2.320528500E1	-2.050735474E-1	-3.158432007E-2	9.757010193E0	9.759216189E0
2.321526200E1	-2.041754150E-1	-2.424957275E-2	9.754914551E0	9.757081200E0
2.322523800E1	-2.073188782E-1	-3.293151855E-2	9.776020660E0	9.778274160E0
2.323521400E1	-2.017803955E-1	-2.619552612E-2	9.765991516E0	9.768110965E0
2.324519000E1	-2.044747925E-1	-2.918930054E-2	9.767338715E0	9.769522379E0
2.325516600E1	-2.115101624E-1	-2.754272461E-2	9.773026886E0	9.775354196E0
2.326514200E1	-2.110610962E-1	-3.847000122E-2	9.779313812E0	9.781666799E0
2.327511900E1	-2.085163879E-1	-3.891906738E-2	9.782307587E0	9.784607069E0
2.328509500E1	-2.079176331E-1	-2.918930054E-2	9.776619415E0	9.778873603E0
2.329507200E1	-2.092648315E-1	-2.769241333E-2	9.785301361E0	9.787577911E0
2.330504800E1	-2.192939758E-1	-2.664459229E-2	9.789043579E0	9.791535833E0
2.331502400E1	-2.140548706E-1	-3.173400879E-2	9.781559143E0	9.783952463E0
2.332500000E1	-2.215393066E-1	-2.574645996E-2	9.787546692E0	9.790087476E0
2.333497600E1	-2.233355713E-1	-2.739303589E-2	9.790839844E0	9.793425039E0
2.334495200E1	-2.282752991E-1	-3.038681030E-2	9.784852295E0	9.787561872E0
2.335492800E1	-2.263293457E-1	-3.098556519E-2	9.800270233E0	9.802932302E0
2.336490400E1	-2.303709412E-1	-3.637435913E-2	9.797426147E0	9.800201681E0
2.337488000E1	-2.329156494E-1	-3.113525391E-2	9.792785797E0	9.795604768E0
2.338485700E1	-2.336640930E-1	-3.412902832E-2	9.791288910E0	9.794136114E0
2.339483300E1	-2.326162720E-1	-2.844085693E-2	9.799970856E0	9.802772464E0
2.340480900E1	-2.438429260E-1	-2.978805542E-2	9.803114319E0	9.806191771E0
2.341478600E1	-2.381547546E-1	-3.353027344E-2	9.805209961E0	9.808159070E0
2.342476300E1	-2.421963501E-1	-3.682342529E-2	9.787546692E0	9.790612099E0
2.343474000E1	-2.463876343E-1	-3.622467041E-2	9.796977081E0	9.800141786E0
2.344471700E1	-2.520758057E-1	-3.532653809E-2	9.787397003E0	9.790706321E0
2.345469300E1	-2.402503967E-1	-3.622467041E-2	9.795629883E0	9.798642624E0
2.346467000E1	-2.405497742E-1	-2.125579834E-2	9.799372101E0	9.802347146E0
2.347464700E1	-2.514770508E-1	-2.200424194E-2	9.780661011E0	9.783918167E0
2.348462500E1	-2.430944824E-1	-2.529739380E-2	9.787247314E0	9.790298508E0
2.349460100E1	-2.454895020E-1	-3.427871704E-2	9.789642334E0	9.792779848E0
2.350457800E1	-2.463876343E-1	-3.338058472E-2	9.784103851E0	9.787262605E0
2.351455400E1	-2.435435486E-1	-2.978805542E-2	9.772877197E0	9.775956705E0
2.352453100E1	-2.377056885E-1	-3.173400879E-2	9.776619415E0	9.779560227E0
2.353450700E1	-2.366578674E-1	-2.814147949E-2	9.774224396E0	9.777129509E0
2.354448400E1	-2.344125366E-1	-3.622467041E-2	9.774074707E0	9.776952380E0
2.355446100E1	-2.293231201E-1	-3.218307495E-2	9.768536224E0	9.771280613E0
2.356443800E1	-2.267784119E-1	-2.290237427E-2	9.760453033E0	9.763114072E0
2.357441500E1	-2.284249878E-1	-2.694396973E-2	9.764045563E0	9.766754308E0
2.358439200E1	-2.186952209E-1	-4.011657715E-2	9.749376068E0	9.751911128E0
2.359436800E1	-2.228865051E-1	-2.574645996E-2	9.758207703E0	9.760786794E0
2.360434500E1	-2.194436646E-1	-2.335144043E-2	9.760303345E0	9.762797867E0
2.361432200E1	-2.222877502E-1	-2.754272461E-2	9.745783539E0	9.748357155E0
2.362429900E1	-2.206411743E-1	-2.874023438E-2	9.749525757E0	9.752064449E0
2.363427600E1	-2.318678284E-1	-2.469863892E-2	9.744286652E0	9.747076231E0
2.364425400E1	-2.158511353E-1	-2.888992310E-2	9.747130737E0	9.749563270E0
2.365423100E1	-2.191442871E-1	-3.607498169E-2	9.749226379E0	9.751755771E0
2.366420800E1	-2.073188782E-1	-2.709365845E-2	9.754315796E0	9.756556351E0
2.367418400E1	-2.085163879E-1	-2.679428101E-2	9.743837585E0	9.746105269E0
2.368416100E1	-2.007325745E-1	-3.113525391E-2	9.749825134E0	9.751940992E0
2.369413800E1	-2.080673218E-1	-3.248245239E-2	9.744735718E0	9.747010892E0
2.370411400E1	-2.071691895E-1	-2.829116821E-2	9.746232605E0	9.748475237E0
2.371409100E1	-2.071691895E-1	-3.263214111E-2	9.747579803E0	9.749835689E0
2.372406900E1	-1.987866211E-1	-3.083587646E-2	9.745035095E0	9.747111161E0
2.373404600E1	-2.106120300E-1	-3.158432007E-2	9.752818909E0	9.755143857E0
2.374402300E1	-2.122586060E-1	-3.338058472E-2	9.754465485E0	9.756831702E0
2.375400000E1	-2.062710571E-1	-3.233276367E-2	9.766889648E0	9.769121074E0
2.376397600E1	-2.005828857E-1	-3.053649902E-2	9.757908325E0	9.760017462E0
2.377395300E1	-2.128573608E-1	-3.772155762E-2	9.743388519E0	9.745786321E0
2.378393000E1	-2.121089172E-1	-3.293151855E-2	9.771679688E0	9.774036965E0
2.379390800E1	-2.095642090E-1	-3.472778320E-2	9.750723267E0	9.753036830E0
2.380388500E1	-2.157014465E-1	-2.499801636E-2	9.748777313E0	9.751195369E0
2.381386300E1	-2.119592285E-1	-3.502716064E-2	9.759105835E0	9.761470192E0
2.382384000E1	-2.218386841E-1	-3.817062378E-2	9.769584045E0	9.772176923E0
2.383381700E1	-2.267784119E-1	-3.412902832E-2	9.767189026E0	9.769880998E0
2.384379300E1	-2.185455322E-1	-3.158432007E-2	9.756860504E0	9.759358924E0
2.385377042E1	-2.230361938E-1	-3.562591553E-2	9.773925018E0	9.776534387E0
2.386374642E1	-2.282752991E-1	-4.131408691E-2	9.772727509E0	9.775480521E0
2.387372342E1	-2.269281006E-1	-3.472778320E-2	9.775870972E0	9.778566134E0
2.388370042E1	-2.251318359E-1	-2.739303589E-2	9.783205719E0	9.785834091E0
2.389367742E1	-2.396516418E-1	-2.888992310E-2	9.767189026E0	9.770171391E0
2.390365342E1	-2.363584900E-1	-3.308120728E-2	9.783355408E0	9.786266026E0
2.391363042E1	-2.360591125E-1	-2.948867798E-2	9.785451050E0	9.788342338E0
2.392360742E1	-2.326162720E-1	-4.266128540E-2	9.782606964E0	9.785465208E0
2.393358442E1	-2.363584900E-1	-3.832031250E-2	9.776769104E0	9.779700808E0
2.394356142E1	-2.359094238E-1	-2.769241333E-2	9.766739960E0	9.769627913E0
2.395353842E1	-2.348616028E-1	-3.682342529E-2	9.780511322E0	9.783400107E0
2.396351442E1	-2.378553772E-1	-3.517684937E-2	9.794582062E0	9.797532871E0
2.397349142E1	-2.345622253E-1	-3.712280273E-2	9.779762878E0	9.782645833E0
2.398346742E1	-2.341131592E-1	-3.203338623E-2	9.781110077E0	9.783963892E0
2.399344442E1	-2.383044434E-1	-3.367996216E-2	9.783505096E0	9.786464904E0
2.400342142E1	-2.375559998E-1	-3.562591553E-2	9.773925018E0	9.776876409E0
2.401339842E1	-2.415975952E-1	-2.829116821E-2	9.764794006E0	9.767823287E0
2.402337542E1	-2.387535095E-1	-2.350112915E-2	9.774972839E0	9.777916422E0
2.403335242E1	-2.415975952E-1	-3.143463135E-2	9.774972839E0	9.778008567E0
2.404332942E1	-2.404000854E-1	-2.679428101E-2	9.775421906E0	9.778414164E0
2.405330542E1	-2.326162720E-1	-3.397933960E-2	9.773026886E0	9.775853898E0
2.406328242E1	-2.314187622E-1	-2.814147949E-2	9.772428131E0	9.775208344E0
2.407325942E1	-2.314187622E-1	-3.203338623E-2	9.782457275E0	9.785246605E0
2.408323542E1	-2.321672058E-1	-2.918930054E-2	9.774374084E0	9.777174560E0
2.409321242E1	-2.252815247E-1	-2.859054565E-2	9.776170349E0	9.778807488E0
2.410318942E1	-2.297721863E-1	-3.906875610E-2	9.769733734E0	9.772513436E0
2.411316542E1	-2.255809021E-1	-3.233276367E-2	9.774224396E0	9.776880622E0
2.412314242E1	-2.174977112E-1	-3.442840576E-2	9.772727509E0	9.775208107E0
2.413311842E1	-2.183958435E-1	-3.382965088E-2	9.765692139E0	9.768192470E0
2.414309442E1	-2.186952209E-1	-2.424957275E-2	9.770781555E0	9.773258814E0
2.415307042E1	-2.170486450E-1	-3.203338623E-2	9.765243073E0	9.767707434E0
2.416304742E1	-2.173480225E-1	-2.978805542E-2	9.773775330E0	9.776237092E0
2.417302342E1	-2.165995789E-1	-2.529739380E-2	9.766440582E0	9.768874909E0
2.418299942E1	-2.168989563E-1	-3.353027344E-2	9.769134979E0	9.771600057E0
2.419297642E1	-2.173480225E-1	-3.966751099E-2	9.768236847E0	9.770735119E0
2.420295242E1	-2.080673218E-1	-3.188369751E-2	9.774972839E0	9.777239007E0
2.421292842E1	-2.085163879E-1	-3.427871704E-2	9.770332489E0	9.772617411E0
2.422290542E1	-2.064207458E-1	-2.679428101E-2	9.773775330E0	9.775991594E0
2.423288042E1	-2.079176331E-1	-3.038681030E-2	9.777667236E0	9.779924830E0
2.424285642E1	-2.095642090E-1	-3.293151855E-2	9.767638092E0	9.769941430E0
2.425283242E1	-2.068698120E-1	-3.353027344E-2	9.770631866E0	9.772879129E0
2.426280842E1	-2.152523804E-1	-2.754272461E-2	9.786049805E0	9.788455597E0
2.427278442E1	-2.236349487E-1	-3.248245239E-2	9.769134979E0	9.771748357E0
2.428276042E1	-2.179467773E-1	-4.326004028E-2	9.794731750E0	9.797251772E0
2.429273642E1	-2.154020691E-1	-3.951782227E-2	9.774673462E0	9.777126418E0
2.430271242E1	-2.148033142E-1	-2.619552612E-2	9.779613190E0	9.782006993E0
2.431268742E1	-2.210902405E-1	-2.439926147E-2	9.775272217E0	9.777802572E0
2.432266242E1	-2.227368164E-1	-3.233276367E-2	9.774374084E0	9.776965063E0
2.433263842E1	-2.381547546E-1	-3.367996216E-2	9.778265991E0	9.781223738E0
2.434261442E1	-2.276765442E-1	-3.128494263E-2	9.786798248E0	9.789496172E0
2.435259042E1	-2.218386841E-1	-4.221221924E-2	9.786349182E0	9.788954213E0
2.436256642E1	-2.186952209E-1	-3.442840576E-2	9.794132996E0	9.796634833E0
2.437254142E1	-2.252815247E-1	-3.068618774E-2	9.787097626E0	9.789738165E0
2.438251742E1	-2.236349487E-1	-2.754272461E-2	9.776769104E0	9.779365281E0
2.439249342E1	-2.224374390E-1	-3.248245239E-2	9.791887665E0	9.794467702E0
2.440246842E1	-2.329156494E-1	-2.799179077E-2	9.792037354E0	9.794847052E0
2.441244342E1	-2.297721863E-1	-3.278182983E-2	9.780960388E0	9.783713815E0
2.442241942E1	-2.243833923E-1	-2.859054565E-2	9.778565369E0	9.781181217E0
2.443239442E1	-2.314187622E-1	-3.622467041E-2	9.787097626E0	9.789900245E0
2.444237042E1	-2.389031982E-1	-3.338058472E-2	9.784103851E0	9.787077050E0
2.445234542E1	-2.362088013E-1	-3.128494263E-2	9.785151672E0	9.788052237E0
2.446232042E1	-2.297721863E-1	-3.158432007E-2	9.780960388E0	9.783709876E0
2.447229542E1	-2.404000854E-1	-3.607498169E-2	9.773925018E0	9.776947574E0
2.448227042E1	-2.255809021E-1	-3.667373657E-2	9.768685913E0	9.771358973E0
2.449224642E1	-2.336640930E-1	-3.517684937E-2	9.775721283E0	9.778576733E0
2.450222242E1	-2.317181396E-1	-3.263214111E-2	9.774523773E0	9.777324437E0
2.451219842E1	-2.312690735E-1	-3.412902832E-2	9.769584045E0	9.772380600E0
2.452217442E1	-2.324665833E-1	-3.397933960E-2	9.750124512E0	9.752954593E0
2.453214942E1	-2.296224976E-1	-3.008743286E-2	9.759255524E0	9.762002874E0
2.454212542E1	-2.291734314E-1	-2.769241333E-2	9.757010193E0	9.759740531E0
2.455210042E1	-2.297721863E-1	-2.589614868E-2	9.750274200E0	9.753015577E0
2.456207642E1	-2.288740540E-1	-3.068618774E-2	9.756561127E0	9.759293519E0
2.457205142E1	-2.145039368E-1	-2.604583740E-2	9.761051788E0	9.763443160E0
2.458202742E1	-2.261796570E-1	-2.888992310E-2	9.752070465E0	9.754735784E0
2.459200342E1	-2.221380615E-1	-3.667373657E-2	9.754615173E0	9.757213099E0
2.460198042E1	-2.197430420E-1	-2.724334717E-2	9.753567352E0	9.756080427E0
2.461195642E1	-2.243833923E-1	-3.921844482E-2	9.748328247E0	9.750989160E0
2.462193242E1	-2.234852600E-1	-3.353027344E-2	9.745035095E0	9.747655049E0
2.463190842E1	-2.227368164E-1	-3.592529297E-2	9.749525757E0	9.752135910E0
2.464188442E1	-2.163002014E-1	-3.113525391E-2	9.740245056E0	9.742696184E0
2.465186042E1	-2.273771667E-1	-3.891906738E-2	9.745334473E0	9.748064375E0
2.466183642E1	-2.219883728E-1	-3.233276367E-2	9.737550659E0	9.740134346E0
2.467181242E1	-2.155517578E-1	-2.544708252E-2	9.745035095E0	9.747451930E0
2.468178842E1	-2.224374390E-1	-3.113525391E-2	9.742939453E0	9.745528052E0
2.469176442E1	-2.161505127E-1	-3.248245239E-2	9.745035095E0	9.747486094E0
2.470173942E1	-2.157014465E-1	-1.960922241E-2	9.746232605E0	9.748638963E0
2.471171642E1	-2.230361938E-1	-3.023712158E-2	9.740843811E0	9.743443825E0
2.472169242E1	-2.145039368E-1	-2.963836670E-2	9.753118286E0	9.755521856E0
2.473166842E1	-2.254312134E-1	-3.338058472E-2	9.759105835E0	9.761766244E0
2.474164442E1	-2.204914856E-1	-2.260299683E-2	9.751771088E0	9.754289658E0
2.475162042E1	-2.192939758E-1	-2.380050659E-2	9.760303345E0	9.762795588E0
2.476159742E1	-2.215393066E-1	-3.248245239E-2	9.758656769E0	9.761225164E0
2.477157242E1	-2.143542480E-1	-3.382965088E-2	9.771829376E0	9.774238668E0
2.478154942E1	-2.143542480E-1	-3.817062378E-2	9.764344940E0	9.766772079E0
2.479152542E1	-2.191442871E-1	-4.071533203E-2	9.766739960E0	9.769283054E0
2.480150142E1	-2.137554932E-1	-3.607498169E-2	9.756710815E0	9.759118749E0
2.481147842E1	-2.157014465E-1	-3.921844482E-2	9.771230621E0	9.773689838E0
2.482145442E1	-2.248324585E-1	-3.053649902E-2	9.765841827E0	9.768477297E0
2.483143142E1	-2.242337036E-1	-3.068618774E-2	9.774972839E0	9.777592567E0
2.484140742E1	-2.245330811E-1	-3.278182983E-2	9.773475952E0	9.776109755E0
2.485138242E1	-2.197430420E-1	-4.894821167E-2	9.782606964E0	9.785197083E0
2.486135862E1	-2.242337036E-1	-5.149291992E-2	9.790540466E0	9.793243329E0
2.487133463E1	-2.233355713E-1	-3.547622681E-2	9.780511322E0	9.783125219E0
2.488131063E1	-2.320175171E-1	-3.233276367E-2	9.781259766E0	9.784064602E0
2.489128663E1	-2.345622253E-1	-4.071533203E-2	9.780062256E0	9.782959414E0
2.490126263E1	-2.291734314E-1	-3.577560425E-2	9.794881439E0	9.797627405E0
2.491123963E1	-2.323168945E-1	-3.098556519E-2	9.789642334E0	9.792447512E0
2.492121563E1	-2.290237427E-1	-3.427871704E-2	9.789043579E0	9.791782325E0
2.493119063E1	-2.332150269E-1	-3.128494263E-2	9.791737976E0	9.794564849E0
2.494116663E1	-2.252815247E-1	-2.754272461E-2	9.791887665E0	9.794517569E0
2.495114263E1	-2.321672058E-1	-2.559677124E-2	9.788893890E0	9.791680162E0
2.496111863E1	-2.318678284E-1	-2.589614868E-2	9.790091400E0	9.792871026E0
2.497109463E1	-2.267784119E-1	-3.712280273E-2	9.794582062E0	9.797277393E0
2.498107063E1	-2.291734314E-1	-4.086502075E-2	9.795629883E0	9.798395543E0
2.499104763E1	-2.282752991E-1	-3.173400879E-2	9.780361633E0	9.783076732E0
2.500102363E1	-2.315684509E-1	-2.350112915E-2	9.795779572E0	9.798544467E0
2.501099963E1	-2.264790344E-1	-3.263214111E-2	9.786199493E0	9.788874202E0
2.502097563E1	-2.284249878E-1	-2.859054565E-2	9.785001984E0	9.787709600E0
2.503095163E1	-2.311193848E-1	-3.263214111E-2	9.781409454E0	9.784193985E0
2.504092763E1	-2.266287231E-1	-3.367996216E-2	9.783954163E0	9.786636500E0
2.505090363E1	-2.222877502E-1	-2.634521484E-2	9.780810699E0	9.783371804E0
2.506087963E1	-2.219883728E-1	-3.457809448E-2	9.777966614E0	9.780547305E0
2.507085563E1	-2.315684509E-1	-3.113525391E-2	9.777816925E0	9.780608221E0
2.508083163E1	-2.300715637E-1	-2.829116821E-2	9.780361633E0	9.783108248E0
2.509080763E1	-2.291734314E-1	-3.233276367E-2	9.776769104E0	9.779508167E0
2.510078363E1	-2.285746765E-1	-2.185455322E-2	9.770033112E0	9.772730990E0
2.511075962E1	-2.273771667E-1	-2.888992310E-2	9.780361633E0	9.783047004E0
2.512073562E1	-2.302212524E-1	-2.814147949E-2	9.774074707E0	9.776826180E0
2.513071162E1	-2.230361938E-1	-2.574645996E-2	9.762249298E0	9.764830740E0
2.514068762E1	-2.158511353E-1	-3.158432007E-2	9.776320038E0	9.778753641E0
2.515066362E1	-2.224374390E-1	-2.993774414E-2	9.773775330E0	9.776352023E0
2.516063962E1	-2.236349487E-1	-3.487747192E-2	9.758806458E0	9.761430864E0
2.517061462E1	-2.165995789E-1	-2.963836670E-2	9.758956146E0	9.761404554E0
2.518059062E1	-2.155517578E-1	-3.682342529E-2	9.756710815E0	9.759161053E0
2.519056662E1	-2.119592285E-1	-3.772155762E-2	9.763895874E0	9.766269107E0
2.520054262E1	-2.185455322E-1	-2.888992310E-2	9.750124512E0	9.752616304E0
2.521051862E1	-2.210902405E-1	-3.248245239E-2	9.764344940E0	9.766901664E0
2.522049462E1	-2.300715637E-1	-3.697311401E-2	9.761500854E0	9.764281790E0
2.523047062E1	-2.230361938E-1	-2.679428101E-2	9.765841827E0	9.768425138E0
2.524044562E1	-2.130070496E-1	-3.517684937E-2	9.761051788E0	9.763439016E0
2.525042262E1	-2.173480225E-1	-3.143463135E-2	9.760303345E0	9.762773667E0
2.526039862E1	-2.233355713E-1	-2.888992310E-2	9.760453033E0	9.763050590E0
2.527037462E1	-2.219883728E-1	-2.918930054E-2	9.772428131E0	9.774992707E0
2.528035062E1	-2.222877502E-1	-3.906875610E-2	9.769733734E0	9.772340326E0
2.529032662E1	-2.236349487E-1	-2.739303589E-2	9.760902100E0	9.763502075E0
2.530030262E1	-2.180964661E-1	-3.293151855E-2	9.764644318E0	9.767135158E0
2.531027862E1	-2.239343262E-1	-3.397933960E-2	9.773026886E0	9.775651165E0
2.532025362E1	-2.335144043E-1	-3.652404785E-2	9.765243073E0	9.768102950E0
2.533022962E1	-2.228865051E-1	-2.559677124E-2	9.765991516E0	9.768568159E0
2.534020562E1	-2.249821472E-1	-3.442840576E-2	9.764045563E0	9.766697908E0
2.535018162E1	-2.263293457E-1	-3.158432007E-2	9.764943695E0	9.767617310E0
2.536015662E1	-2.225871277E-1	-3.008743286E-2	9.770631866E0	9.773213256E0
2.537013262E1	-2.248324585E-1	-2.365081787E-2	9.768236847E0	9.770852578E0
2.538010862E1	-2.281256104E-1	-2.709365845E-2	9.775421906E0	9.778120923E0
2.539008362E1	-2.261796570E-1	-2.649490356E-2	9.764195251E0	9.766850471E0
2.540006062E1	-2.371069336E-1	-3.263214111E-2	9.773176575E0	9.776106838E0
2.541003662E1	-2.339634705E-1	-3.248245239E-2	9.775122528E0	9.777975990E0
2.542001262E1	-2.236349487E-1	-2.619552612E-2	9.771080933E0	9.773674917E0
2.542998862E1	-2.234852600E-1	-2.484832764E-2	9.762997742E0	9.765586926E0
2.543996462E1	-2.215393066E-1	-3.233276367E-2	9.765093384E0	9.767659590E0
2.544994062E1	-2.330653381E-1	-3.592529297E-2	9.776469727E0	9.779313391E0
2.545991662E1	-2.339634705E-1	-3.367996216E-2	9.770931244E0	9.773789982E0
2.546989363E1	-2.239343262E-1	-3.817062378E-2	9.764494629E0	9.767136681E0
2.547986963E1	-2.351609802E-1	-3.397933960E-2	9.770781555E0	9.773670113E0
2.548984463E1	-2.266287231E-1	-3.263214111E-2	9.774074707E0	9.776756201E0
2.549982063E1	-2.210902405E-1	-2.679428101E-2	9.771829376E0	9.774366894E0
2.550979663E1	-2.296224976E-1	-3.038681030E-2	9.759105835E0	9.761854155E0
2.551977263E1	-2.318678284E-1	-2.529739380E-2	9.767338715E0	9.770123245E0
2.552974963E1	-2.215393066E-1	-3.412902832E-2	9.771380310E0	9.773950973E0
2.553972563E1	-2.194436646E-1	-2.050735474E-2	9.771380310E0	9.773865624E0
2.554970163E1	-2.239343262E-1	-2.005828857E-2	9.770332489E0	9.772919004E0
2.555967763E1	-2.261796570E-1	-3.712280273E-2	9.759704590E0	9.762395660E0
2.556965263E1	-2.189945984E-1	-3.442840576E-2	9.761051788E0	9.763568813E0
2.557962863E1	-2.260299683E-1	-2.694396973E-2	9.774972839E0	9.777622898E0
2.558960563E1	-2.201921082E-1	-3.712280273E-2	9.770332489E0	9.772883894E0
2.559958163E1	-2.216889954E-1	-2.709365845E-2	9.763596497E0	9.766150553E0
2.560955763E1	-2.269281006E-1	-3.188369751E-2	9.770631866E0	9.773318781E0
2.561953463E1	-2.195933533E-1	-3.652404785E-2	9.771679688E0	9.774215015E0
